;name;engine_power;max_spped;vehicle_transmission;model_date_begin;model_date_end;series;acceleration_time_to_100_km_h;dimensions_height;payload;dimensions_length;number_of_cylinders;wheelbase;curb_weight;dimensions_width;;;
1971;735i;235;240;AT;1994;1998;7ER;8.4;1435;535;4984;8;2930;1865;1862;;;
1972;735iL;235;240;AT;1994;1998;7ER;8.4;1425;535;5124;8;3070;1900;1862;;;
1973;735i;235;244;MT;1994;1998;7ER;7.6;1435;535;4984;8;2930;1820;1862;;;
1974;740iL;286;250;AT;1994;1998;7ER;7.4;1425;535;5124;8;3070;1940;1862;;;
1975;740i;286;250;AT;1994;1998;7ER;7.4;1435;535;4984;8;2930;1915;1862;;;
1976;740i;286;250;MT;1994;1998;7ER;6.9;1435;535;4984;8;2930;1865;1862;;;
1977;740i;286;250;AT;1994;1998;7ER;7.0;1435;535;4984;8;2930;1905;1862;;;
1978;740iL;286;250;AT;1994;1998;7ER;7.0;1425;535;5124;8;3070;1950;1862;;;
1979;740i;286;250;MT;1994;1998;7ER;6.6;1435;535;4984;8;2930;1875;1862;;;
1980;750iL;326;250;AT;1994;1998;7ER;6.6;1425;535;5124;12;3070;2070;1862;;;
1981;750i;326;250;AT;1994;1998;7ER;6.6;1425;535;4984;12;2930;2035;1862;;;
1982;728i;184;195;AT;1982;1987;7ER;11.5;1430;490;4860;6;2795;1490;1800;;;
1983;728i;184;201;MT;1982;1987;7ER;9.5;1430;510;4860;6;2795;1470;1800;;;
1984;732i;197;202;AT;1982;1987;7ER;10.5;1430;490;4860;6;2795;1520;1800;;;
1985;732i;197;208;MT;1982;1987;7ER;8.6;1430;510;4860;6;2795;1500;1800;;;
1986;L7;185;0;AT;1982;1987;7ER;;1430;470;5014;6;2795;1605;1801;;;
1987;735i;218;211;AT;1982;1987;7ER;9.4;1430;490;4860;6;2795;1520;1800;;;
1988;745i;252;228;AT;1982;1987;7ER;7.9;1430;510;4860;6;2795;1590;1800;;;
1989;735i;204;211;AT;1982;1987;7ER;9.4;1430;490;4860;6;2795;1560;1800;;;
1990;735i;185;199;AT;1982;1987;7ER;10.4;1430;490;4860;6;2795;1560;1800;;;
1991;735i;185;205;MT;1982;1987;7ER;8.9;1430;510;4860;6;2795;1540;1800;;;
1992;735i;204;217;MT;1982;1987;7ER;7.9;1430;510;4860;6;2795;1540;1800;;;
1993;735i;218;217;MT;1982;1987;7ER;7.9;1430;510;4860;6;2795;1500;1800;;;
1994;728i;184;190;AT;1977;1982;7ER;11.5;1430;455;4860;6;2795;1505;1800;;;
1995;728;170;186;AT;1977;1982;7ER;11.2;1430;450;4860;6;2795;1550;1800;;;
1996;728i;184;196;5MT;1977;1982;7ER;9.5;1430;470;4860;6;2795;1490;1800;;;
1997;728i;184;196;4MT;1977;1982;7ER;9.5;1430;470;4860;6;2795;1490;1800;;;
1998;728;170;192;MT;1977;1982;7ER;10.1;1430;470;4860;6;2795;1530;1800;;;
1999;730;184;194;AT;1977;1982;7ER;11.3;1430;450;4860;6;2795;1600;1800;;;
2000;730;184;200;MT;1977;1982;7ER;9.6;1430;470;4860;6;2795;1580;1800;;;
2001;732i;197;198;AT;1977;1982;7ER;10.8;1430;455;4860;6;2795;1545;1800;;;
2002;745i;252;221;AT;1977;1982;7ER;7.8;1430;460;4860;6;2795;1610;1800;;;
2003;733i;197;198;AT;1977;1982;7ER;10.6;1430;450;4860;6;2795;1620;1800;;;
2004;732i;197;205;4MT;1977;1982;7ER;8.7;1430;470;4860;6;2795;1530;1800;;;
2005;733i;197;205;MT;1977;1982;7ER;8.9;1430;470;4860;6;2795;1600;1800;;;
2006;732i;197;205;5MT;1977;1982;7ER;8.7;1430;470;4860;6;2795;1530;1800;;;
2007;745i;252;220;MT;1977;1982;7ER;7.5;1430;470;4860;6;2795;1600;1800;;;
2008;735i;218;206;AT;1977;1982;7ER;9.8;1430;460;4860;6;2795;1540;1800;;;
2009;735i;218;206;AT;1977;1982;7ER;9.8;1430;470;4860;6;2795;1530;1800;;;
2010;735i;218;212;MT;1977;1982;7ER;8.0;1430;480;4860;6;2795;1520;1800;;;
2011;735i;218;212;MT;1977;1982;7ER;8.0;1430;470;4860;6;2795;1530;1800;;;
2012;840Ci;286;250;AT;1989;1999;8ER;7.4;1340;400;4780;8;2684;1830;1855;;;
2013;840Ci;286;250;MT;1989;1999;8ER;6.9;1340;400;4780;8;2684;1780;1855;;;
2014;840Ci;286;250;AT;1989;1999;8ER;7.0;1340;420;4780;8;2684;1820;1855;;;
2015;840Ci;286;250;MT;1989;1999;8ER;6.6;1340;420;4780;8;2684;1780;1855;;;
2016;850i;300;250;AT;1989;1999;8ER;7.4;1340;400;4780;12;2684;1790;1855;;;
2017;850Ci;300;250;AT;1989;1999;8ER;7.4;1340;400;4780;12;2684;1790;1855;;;
2018;850i;300;250;MT;1989;1999;8ER;6.8;1340;400;4780;12;2684;1790;1855;;;
2019;850Ci;300;250;MT;1989;1999;8ER;6.8;1340;400;4780;12;2684;1790;1855;;;
2020;850Ci;326;250;AT;1989;1999;8ER;6.3;1340;420;4780;12;2684;1880;1855;;;
2021;850CSi;381;250;MT;1989;1999;8ER;6.0;1330;435;4780;12;2684;1865;1855;;;
2022;i3;34;150;Reducer;2013;2015;I3;7.9;1578;415;3999;2;2570;1315;1775;;;
2023;i3;0;150;Reducer;2013;2015;I3;7.2;1578;425;3999;;2570;1195;1775;;;
2024;i8;231;250;Reducer;2013;2015;I8;4.4;1293;370;4689;3;2800;1485;1942;;;
2025;3.5;277;262;MT;1978;1981;1ER;5.6;1140;300;4360;6;2560;1300;1824;;;
2026;3.2;343;250;MT;2000;2006;3ER;5.5;1370;445;4492;6;2731;1730;1780;;;
2027;3.2;337;0;MT;2000;2006;3ER;;1370;385;4492;6;2731;1715;1780;;;
2028;3.2;343;250;MT;2000;2006;3ER;5.2;1372;505;4492;6;2731;1570;1780;;;
2029;3.2;337;0;MT;2000;2006;3ER;;1372;471;4492;6;2731;1549;1780;;;
2030;3.2;360;250;MT;2000;2006;3ER;4.9;1365;490;4492;6;2731;1385;1780;;;
2031;3.0;286;250;MT;1992;1999;3ER;6.2;1340;390;4433;6;2700;1615;1710;;;
2032;3.2;321;250;MT;1992;1999;3ER;5.6;1340;420;4433;6;2710;1635;1710;;;
2033;3.0;286;250;MT;1992;1999;3ER;6.0;1365;470;4433;6;2700;1535;1698;;;
2034;3.2;321;250;MT;1992;1999;3ER;5.5;1365;490;4433;6;2710;1535;1710;;;
2035;3.0;295;250;MT;1992;1999;3ER;5.9;1335;470;4433;6;2700;1460;1710;;;
2036;3.0;240;220;AT;1992;1999;3ER;;1335;460;4433;6;2710;1470;1710;;;
2037;3.0;240;220;MT;1992;1999;3ER;;1335;490;4433;6;2710;1440;1710;;;
2038;3.0;286;250;MT;1992;1999;3ER;6.0;1335;470;4433;6;2700;1460;1710;;;
2039;3.2;240;224;AT;1992;1999;3ER;;1335;460;4433;6;2710;1470;1710;;;
2040;3.2;240;224;MT;1992;1999;3ER;;1335;490;4433;6;2710;1440;1710;;;
2041;3.2;321;250;MT;1992;1999;3ER;5.5;1335;490;4433;6;2710;1515;1710;;;
2042;3.0;240;233;MT;1992;1999;3ER;;1335;490;4433;6;2710;1338;1710;;;
2043;2.3;215;239;MT;1986;1993;3ER;7.3;1370;360;4345;4;2565;1360;1680;;;
2044;2.3;200;233;MT;1986;1993;3ER;7.3;1370;360;4345;4;2565;1360;1680;;;
2045;2.3;195;228;MT;1986;1993;3ER;7.5;1370;360;4345;4;2565;1360;1680;;;
2046;2.3;220;243;MT;1986;1993;3ER;6.7;1370;400;4345;4;2565;1200;1680;;;
2047;2.3;215;241;MT;1986;1993;3ER;6.7;1370;400;4345;4;2565;1200;1680;;;
2048;2.3;200;235;MT;1986;1993;3ER;6.7;1370;375;4345;4;2565;1165;1680;;;
2049;2.3;195;230;MT;1986;1993;3ER;6.9;1370;400;4345;4;2565;1200;1680;;;
2050;2.5;238;248;MT;1986;1993;3ER;6.5;1370;400;4345;4;2565;1200;1680;;;
2051;3.0;431;250;MT;2013;2015;3ER;4.3;1424;580;4671;6;2812;1520;1877;;;
2052;3.0;431;250;DCT;2013;2015;3ER;4.1;1424;540;4671;6;2812;1560;1877;;;
2053;4.0;420;250;MT;2007;2015;3ER;5.3;1392;395;4615;8;2761;1885;1804;;;
2054;4.0;420;250;DCT;2007;2015;3ER;5.3;1392;450;4615;8;2761;1905;1804;;;
2055;4.0;420;250;MT;2007;2015;3ER;4.8;1424;500;4615;8;2761;1655;1976;;;
2056;4.0;420;250;DCT;2007;2015;3ER;4.8;1424;500;4615;8;2761;1655;1976;;;
2057;4.0;414;250;MT;2007;2015;3ER;5.0;1447;460;4583;8;2761;1690;1817;;;
2058;4.0;420;250;MT;2007;2015;3ER;4.9;1447;545;4580;8;2761;1680;1817;;;
2059;4.0;420;250;DCT;2007;2015;3ER;4.7;1447;525;4580;8;2761;1700;1817;;;
2060;4.0;414;250;M-DCT;2007;2015;3ER;4.7;1447;460;4583;8;2761;1690;1817;;;
2061;3.0;431;250;MT;2013;2015;4ER;4.6;1386;500;4671;6;2812;1750;1870;;;
2062;3.0;431;250;DCT;2013;2015;4ER;4.4;1386;460;4671;6;2812;1790;1870;;;
2063;3.0;431;250;MT;2013;2015;4ER;4.3;1383;543;4671;6;2812;1497;1870;;;
2064;3.0;431;250;DCT;2013;2015;5ER;4.1;1383;503;4671;6;2812;1537;1870;;;
2065;4.9;400;250;MT;1998;2003;5ER;5.3;1437;570;4784;8;2830;1795;1800;;;
2066;4.4;560;250;M-DKG;2011;2013;5ER;4.4;1456;540;4910;8;2964;1945;1891;;;
2067;5.0;507;250;MT;2004;2010;5ER;4.7;1469;480;4863;10;2889;1820;1846;;;
2068;5.0;507;250;SMG;2004;2010;5ER;4.7;1469;520;4855;10;2889;1780;1846;;;
2069;5.0;507;250;SMG;2004;2010;5ER;4.7;1469;545;4855;10;2889;1755;1846;;;
2070;5.0;507;250;SMG;2004;2010;5ER;4.8;1512;535;4855;10;2889;1880;1846;;;
2071;4.4;560;250;M-DKG;2013;2014;5ER;4.3;1467;540;4910;8;2964;1945;1891;;;
2072;3.5;315;250;MT;1988;1995;5ER;6.3;1392;480;4720;6;2761;1670;1751;;;
2073;3.8;340;250;MT;1988;1995;5ER;5.9;1392;500;4720;6;2761;1650;1751;;;
2074;3.8;340;250;MT;1988;1995;5ER;5.9;1392;500;4720;6;2761;1720;1751;;;
2075;3.5;286;245;MT;1984;1988;5ER;6.5;1400;470;4620;6;2625;1430;1700;;;
2076;4.4;560;250;M-DCT;2012;2015;6ER;4.3;1368;;4898;8;2851;1980;1899;;;
2077;4.4;;;M-DCT;2012;2015;6ER;4.2;1368;;4898;8;2851;1850;1899;;;
2078;4.4;560;250;M-DCT;2012;2014;6ER;4.2;1392;535;5007;8;2968;1950;1894;;;
2079;5.0;507;250;SMG;2004;2010;6ER;4.8;1377;450;4871;10;2781;2005;1855;;;
2080;5.0;507;250;SMG;2004;2010;6ER;4.6;1372;490;4871;10;2781;1785;1855;;;
2081;M635CSi;286;255;MT;1983;1989;6ER;6.4;1354;350;4755;6;2625;1500;1725;;;
2082;M635CSi;260;242;MT;1983;1989;6ER;6.9;1354;350;4755;6;2625;1515;1725;;;
2083;sDrive18i;150;200;AT;2012;2015;X1;10.4;1545;550;4454;4;2760;1530;1798;;;
2084;xDrive20i;184;215;AT;2012;2015;X1;7.9;1545;550;4454;4;2760;1665;1798;;;
2085;xDrive20d;184;215;AT;2012;2015;X1;8.1;1545;550;4454;4;2760;1660;1798;;;
2086;xDrive25d;218;230;AT;2012;2015;X1;6.8;1545;550;4454;4;2760;1670;1798;;;
2087;sDrive18d;143;202;AT;2012;2015;X1;9.6;1545;560;4454;4;2760;1570;1798;;;
2088;sDrive28i;245;204;AT;2012;2015;X1;6.5;1545;410;4483;4;2760;1630;1798;;;
2089;xDrive18d;143;195;AT;2012;2015;X1;10.0;1545;550;4454;4;2760;1650;1798;;;
2090;sDrive20d;184;218;AT;2012;2015;X1;7.7;1545;550;4454;4;2760;1575;1798;;;
2091;sDrive20i;184;220;AT;2012;2015;X1;7.5;1545;550;4454;4;2760;1585;1798;;;
2092;xDrive28i;245;204;AT;2012;2015;X1;6.6;1545;410;4483;4;2760;1725;1798;;;
2093;sDrive16d;116;189;AT;2012;2015;X1;11.3;1545;550;4454;4;2760;1570;1798;;;
2094;xDrive28i;245;205;AT;2012;2015;X1;6.5;1545;550;4454;4;2760;1670;1798;;;
2095;xDrive20d;184;205;MT;2012;2015;X1;8.1;1545;550;4454;4;2760;1650;1798;;;
2096;xDrive25d;218;205;MT;2012;2015;X1;6.8;1545;550;4454;4;2760;1660;1798;;;
2097;xDrive18d;143;195;MT;2012;2015;X1;9.9;1545;550;4454;4;2760;1640;1798;;;
2098;sDrive16d;116;190;MT;2012;2015;X1;11.5;1545;550;4454;4;2760;1555;1798;;;
2099;sDrive20i;184;220;MT;2012;2015;X1;7.4;1545;550;4454;4;2760;1560;1798;;;
2100;xDrive28i;245;240;MT;2012;2015;X1;6.1;1545;550;4454;4;2760;1655;1798;;;
2101;sDrive20d;163;215;MT;2012;2015;X1;8.3;1545;550;4454;4;2760;1565;1798;;;
2102;sDrive18i;150;202;MT;2012;2015;X1;9.7;1545;550;4454;4;2760;1505;1798;;;
2103;sDrive18d;143;202;MT;2012;2015;X1;9.6;1545;550;4454;4;2760;1555;1798;;;
2104;xDrive20i;184;205;MT;2012;2015;X1;7.8;1545;550;4454;4;2760;1650;1798;;;
2105;sDrive20d;184;220;MT;2012;2015;X1;7.8;1545;550;4454;4;2760;1565;1798;;;
2106;xDrive35i;305;204;AT;2012;2015;X1;5.6;1545;410;4483;6;2760;1795;1798;;;
2107;xDrive20i;184;215;AT;2009;2012;X1;7.9;1545;550;4454;4;2760;1590;1798;;;
2108;sDrive20i;184;220;AT;2009;2012;X1;7.7;1545;550;4454;4;2760;1510;1798;;;
2109;sDrive20d;177;218;AT;2009;2012;X1;8.3;1545;560;4454;4;2760;1500;1798;;;
2110;sDrive18d;143;200;AT;2009;2012;X1;9.9;1545;560;4454;4;2760;1495;1798;;;
2111;sDrive18i;150;200;AT;2009;2012;X1;10.4;1545;555;4454;4;2760;1455;1798;;;
2112;xDrive23d;204;223;AT;2009;2012;X1;7.3;1545;565;4454;4;2760;1595;1798;;;
2113;xDrive18d;143;195;AT;2009;2012;X1;10.3;1545;565;4454;4;2760;1575;1798;;;
2114;xDrive20d;177;213;AT;2009;2012;X1;8.6;1545;560;4454;4;2760;1585;1798;;;
2115;xDrive28i;245;240;AT;2009;2012;X1;6.5;1545;555;4454;4;2760;1595;1798;;;
2116;xDrive28i;245;240;MT;2009;2012;X1;6.1;1545;550;4454;4;2760;1580;1798;;;
2117;sDrive18i;150;202;MT;2009;2012;X1;9.7;1545;560;4454;4;2760;1430;1798;;;
2118;xDrive20d;177;213;MT;2009;2012;X1;8.4;1545;555;4454;4;2760;1575;1798;;;
2119;xDrive23d;204;223;MT;2009;2012;X1;7.3;1545;565;4454;4;2760;1585;1798;;;
2120;xDrive20i;184;215;MT;2009;2012;X1;7.8;1545;550;4454;4;2760;1575;1798;;;
2121;sDrive20d;163;215;MT;2009;2012;X1;8.3;1545;555;4454;4;2760;1490;1798;;;
2122;xDrive18d;143;195;MT;2009;2012;X1;10.1;1545;580;4454;4;2760;1540;1798;;;
2123;sDrive20d;177;218;MT;2009;2012;X1;8.1;1545;555;4454;4;2760;1490;1798;;;
2124;sDrive18d;143;200;MT;2009;2012;X1;9.6;1545;560;4454;4;2760;1470;1798;;;
2125;sDrive20i;184;220;MT;2009;2012;X1;7.4;1545;550;4454;4;2760;1485;1798;;;
2126;xDrive28i;258;230;6AT;2009;2012;X1;6.8;1545;570;4454;6;2760;1610;1798;;;
2127;xDrive25i;218;223;AT;2009;2012;X1;7.9;1545;580;4454;6;2760;1600;1798;;;
2128;sDrive18d;150;195;AT;2014;2015;X3;9.8;1661;640;4657;4;2810;1680;1881;;;
2129;sDrive20i;184;210;AT;2014;2015;X3;8.2;1661;590;4657;4;2810;1680;1881;;;
2130;xDrive28i;245;230;AT;2014;2015;X3;6.5;1661;590;4657;4;2810;1770;1881;;;
2131;xDrive20i;184;210;AT;2014;2015;X3;8.2;1661;590;4657;4;2810;1735;1881;;;
2132;xDrive20d;190;210;AT;2014;2015;X3;8.1;1661;620;4657;4;2810;1745;1881;;;
2133;sDrive18d;150;195;MT;2014;2015;X3;9.5;1661;640;4657;4;2810;1660;1881;;;
2134;xDrive20d;190;210;MT;2014;2015;X3;8.1;1661;620;4657;4;2810;1730;1881;;;
2135;xDrive20i;184;210;MT;2014;2015;X3;8.4;1661;590;4657;4;2810;1720;1881;;;
2136;xDrive35d;313;245;AT;2014;2015;X3;5.3;1661;580;4657;6;2810;1860;1881;;;
2137;xDrive35i;306;245;AT;2014;2015;X3;5.6;1661;590;4657;6;2810;1815;1881;;;
2138;30d xDrive;258;232;AT;2014;2015;X3;5.9;1661;590;4657;6;2810;1820;1881;;;
2139;xDrive20d;184;210;AT;2010;2015;X3;8.5;1675;575;4648;4;2810;1800;1881;;;
2140;xDrive20i;184;210;AT;2010;2015;X3;8.6;1675;590;4648;4;2810;1795;1881;;;
2141;xDrive28i;245;210;AT;2010;2015;X3;6.7;1675;590;4648;4;2810;1795;1881;;;
2142;sDrive18d;143;190;AT;2010;2015;X3;10.3;1675;590;4648;4;2810;1755;1881;;;
2143;xDrive20i;184;210;MT;2010;2015;X3;8.3;1675;590;4648;4;2810;1785;1881;;;
2144;xDrive20d;184;210;MT;2010;2015;X3;8.5;1675;575;4648;4;2810;1790;1881;;;
2145;sDrive18d;143;195;MT;2010;2015;X3;9.9;1675;590;4648;4;2810;1735;1881;;;
2146;30d xDrive;250;230;AT;2010;2014;X3;6.2;1675;575;4648;6;2810;1875;1881;;;
2147;xDrive35i;306;245;AT;2010;2015;X3;5.7;1675;560;4648;6;2810;1880;1881;;;
2148;xDrive35d;313;240;AT;2010;2015;X3;5.8;1675;590;4648;6;2810;1925;1881;;;
2149;xDrive28i;258;230;AT;2010;2015;X3;6.9;1675;590;4648;6;2810;1820;1881;;;
2150;xDrive20d;177;205;AT;2006;2010;X3;9.2;1674;515;4569;4;2795;1825;1853;;;
2151;2.0d;177;205;AT;2006;2010;X3;9.2;1674;515;4569;4;2795;1825;1853;;;
2152;2.0d;177;206;MT;2006;2010;X3;8.9;1674;525;4569;4;2795;1815;1853;;;
2153;2.0i;150;198;MT;2006;2010;X3;11.5;1674;545;4569;4;2795;1730;1853;;;
2154;xDrive20d;177;206;MT;2006;2010;X3;8.9;1674;525;4569;4;2795;1815;1853;;;
2155;xDrive18d;143;195;MT;2006;2010;X3;10.3;1674;525;4569;4;2795;1815;1853;;;
2156;2.0d;150;198;MT;2006;2010;X3;10.2;1674;520;4569;4;2795;1820;1853;;;
2157;2.0i;150;198;MT;2006;2010;X3;11.5;1674;545;4569;4;2795;1730;1853;;;
2158;xDrive20i;150;198;MT;2006;2010;X3;11.5;1674;545;4569;4;2795;1730;1853;;;
2159;xDrive25i;218;210;AT;2006;2010;X3;8.9;1674;545;4569;6;2795;1830;1853;;;
2160;2.5si;218;210;AT;2006;2010;X3;8.9;1674;545;4569;6;2795;1830;1853;;;
2161;2.5si;218;210;AT;2006;2010;X3;8.9;1674;545;4569;6;2795;1830;1853;;;
2162;2.5si;218;210;MT;2006;2010;X3;8.5;1674;530;4569;6;2795;1805;1853;;;
2163;xDrive25i;218;210;MT;2006;2010;X3;8.5;1674;530;4569;6;2795;1805;1853;;;
2164;2.5si;218;210;MT;2006;2010;X3;8.5;1674;530;4569;6;2795;1805;1853;;;
2165;xDrive35d;286;240;AT;2006;2010;X3;6.4;1674;510;4569;6;2795;1950;1853;;;
2166;30d xDrive;218;210;AT;2006;2010;X3;7.7;1674;545;4569;6;2795;1885;1853;;;
2167;xDrive30i;264;209;AT;2006;2010;X3;7.4;1674;470;4569;6;2795;1890;1853;;;
2168;xDrive30i;272;210;AT;2006;2010;X3;7.5;1674;535;4569;6;2795;1840;1853;;;
2169;3.0sd;286;240;AT;2006;2010;X3;6.4;1674;510;4569;6;2795;1950;1853;;;
2170;3.0d;218;210;AT;2006;2010;X3;7.7;1674;545;4569;6;2795;1885;1853;;;
2171;3.0si;264;209;AT;2006;2010;X3;7.4;1674;470;4569;6;2795;1845;1853;;;
2172;3.0si;272;210;AT;2006;2010;X3;7.5;1674;535;4569;6;2795;1840;1853;;;
2173;3.0d;218;210;AT;2006;2010;X3;7.7;1674;545;4569;6;2795;1885;1853;;;
2174;3.0sd;286;240;AT;2006;2010;X3;6.6;1674;510;4569;6;2795;1950;1853;;;
2175;3.0si;272;210;AT;2006;2010;X3;7.5;1674;535;4569;6;2795;1840;1853;;;
2176;3.0si;264;209;MT;2006;2010;X3;7.2;1674;470;4569;6;2795;1820;1853;;;
2177;xDrive30i;264;209;MT;2006;2010;X3;7.2;1674;470;4569;6;2795;1865;1853;;;
2178;3.0si;272;210;MT;2006;2010;X3;7.2;1674;520;4569;6;2795;1815;1853;;;
2179;30d xDrive;218;210;MT;2006;2010;X3;7.4;1674;545;4569;6;2795;1880;1853;;;
2180;3.0si;272;210;MT;2006;2010;X3;7.2;1674;520;4569;6;2795;1815;1853;;;
2181;3.0d;218;210;MT;2006;2010;X3;7.4;1674;545;4569;6;2795;1880;1853;;;
2182;xDrive30i;272;210;MT;2006;2010;X3;7.2;1674;520;4569;6;2795;1815;1853;;;
2183;3.0d;218;210;MT;2006;2010;X3;7.4;1674;545;4569;6;2795;1880;1853;;;
2184;2.0d;150;198;MT;2003;2006;X3;10.2;1674;500;4565;4;2795;1820;1853;;;
2185;2.0i;150;198;MT;2003;2006;X3;11.5;1674;500;4565;4;2795;1730;1853;;;
2186;2.0d;150;198;MT;2003;2006;X3;10.2;1674;500;4565;4;2795;1820;1853;;;
2187;2.5i;186;0;AT;2003;2006;X3;;1674;455;4565;6;2795;1835;1853;;;
2188;2.5i;192;208;AT;2003;2006;X3;9.8;1674;500;4565;6;2795;1840;1853;;;
2189;2.5i;192;208;MT;2003;2006;X3;8.9;1674;500;4565;6;2795;1815;1853;;;
2190;2.5i;186;0;MT;2003;2006;X3;;1674;450;4565;6;2795;1815;1853;;;
2191;3.0d;218;210;AT;2003;2006;X3;7.7;1674;500;4565;6;2795;1885;1853;;;
2192;3.0i;227;0;AT;2003;2006;X3;;1674;470;4565;6;2795;1845;1853;;;
2193;3.0d;204;210;AT;2003;2006;X3;8.2;1674;500;4565;6;2795;1930;1853;;;
2194;3.0i;231;210;AT;2003;2006;X3;8.1;1674;500;4565;6;2795;1840;1853;;;
2195;3.0i;227;0;MT;2003;2006;X3;;1674;465;4565;6;2795;1825;1853;;;
2196;3.0i;231;210;MT;2003;2006;X3;7.8;1674;500;4565;6;2795;1835;1853;;;
2197;3.0d;218;210;MT;2003;2006;X3;7.4;1674;500;4565;6;2795;1880;1853;;;
2198;3.0d;204;210;MT;2003;2006;X3;7.9;1674;500;4565;6;2795;1925;1853;;;
2199;xDrive20d;190;212;ATM;2014;2015;X4;8.0;1624;509;4671;4;2810;1745;1881;;;
2200;xDrive28i;245;232;ATM;2014;2015;X4;6.4;1624;590;4671;4;2810;1770;1881;;;
2201;xDrive20i;184;212;ATM;2014;2015;X4;8.1;1624;590;4671;4;2810;1735;1881;;;
2202;xDrive20d;190;212;MT;2014;2015;X4;8.0;1624;509;4671;4;2810;1730;1881;;;
2203;xDrive35i;306;247;ATM;2014;2015;X4;5.5;1624;590;4671;6;2810;1815;1881;;;
2204;xDrive35d;313;247;ATM;2014;2015;X4;5.2;1624;580;4671;6;2810;1860;1881;;;
2205;30d xDrive;258;234;ATM;2014;2015;X4;5.8;1624;590;4671;6;2810;1820;1881;;;
2206;xDrive25d;218;220;AT;2013;2014;X5;8.2;1762;710;4886;4;2933;2040;1938;;;
2207;sDrive25d;218;220;AT;2013;2014;X5;8.2;1762;710;4886;4;2933;1995;1938;;;
2208;30d xDrive;258;230;AT;2013;2014;X5;6.9;1762;710;4886;6;2933;2070;1938;;;
2209;xDrive40d;313;236;AT;2013;2014;X5;5.9;1762;710;4886;6;2933;2110;1938;;;
2210;xDriveM50d;381;250;AT;2013;2014;X5;5.3;1762;710;4886;6;2933;2190;1938;;;
2211;xDrive35i;306;235;AT;2013;2014;X5;6.5;1762;710;4886;6;2933;2030;1938;;;
2212;xDrive50i;450;250;AT;2013;2014;X5;5.0;1762;710;4886;8;2933;2175;1938;;;
2213;30d xDrive;245;222;AT;2010;2014;X5;7.6;1776;680;4857;6;2933;2150;1933;;;
2214;xDrive40d;306;236;AT;2010;2014;X5;6.6;1776;680;4857;6;2933;2185;1933;;;
2215;xDrive35i;306;235;AT;2010;2014;X5;6.8;1776;680;4857;6;2933;2145;1933;;;
2216;xDriveM50d;381;250;AT;2010;2014;X5;5.4;1766;680;4857;6;2933;2225;2010;;;
2217;xDrive35d;269;210;AT;2010;2014;X5;7.4;1776;500;4857;6;2933;2240;1933;;;
2218;xDrive50i;407;250;AT;2010;2014;X5;5.5;1776;680;4857;8;2933;2265;1933;;;
2219;xDrive30i;272;210;AT;2006;2010;X5;8.1;1776;680;4854;6;2933;2075;1933;;;
2220;30d xDrive;235;216;AT;2006;2010;X5;8.1;1776;680;4854;6;2933;2150;1933;;;
2221;xDrive30i;264;209;AT;2006;2010;X5;8.1;1776;500;4854;6;2933;2225;1933;;;
2222;xDrive35d;269;209;AT;2006;2010;X5;7.2;1776;500;4854;6;2933;2355;1933;;;
2223;xDrive35d;286;235;AT;2006;2010;X5;7.0;1776;680;4854;6;2933;2185;1933;;;
2224;xDrive48i;355;240;AT;2006;2010;X5;6.5;1776;680;4854;8;2933;2180;1933;;;
2225;3.0d;218;210;AT;2003;2006;X5;8.8;1750;590;4667;6;2820;2180;1872;;;
2226;3.0i;231;210;AT;2003;2006;X5;8.8;1750;600;4667;6;2820;2095;1872;;;
2227;3.0d;218;210;MT;2003;2006;X5;8.3;1750;590;4667;6;2820;2170;1872;;;
2228;3.0i;231;210;MT;2003;2006;X5;8.3;1750;600;4667;6;2820;2070;1872;;;
2229;4.4i;320;240;AT;2003;2006;X5;7.0;1747;580;4667;8;2820;2195;1872;;;
2230;4.8is;360;246;AT;2003;2006;X5;6.1;1703;500;4667;8;2820;2275;1925;;;
2231;3.0d;184;200;AT;1999;2003;X5;10.5;1712;590;4667;6;2820;2170;1872;;;
2232;3.0d;184;200;MT;1999;2003;X5;10.1;1712;590;4667;6;2820;2155;1872;;;
2233;3.0i;231;202;AT;1999;2003;X5;8.8;1712;600;4667;6;2820;2095;1872;;;
2234;3.0i;231;202;MT;1999;2003;X5;8.5;1712;600;4667;6;2820;2070;1872;;;
2235;4.4i;286;206;AT;1999;2003;X5;7.5;1706;580;4667;8;2820;2180;1872;;;
2236;4.6si;347;240;AT;1999;2003;X5;6.5;1711;580;4667;8;2820;2180;1925;;;
2237;40d xDrive;306;236;AT;2012;2015;X6;6.5;1690;600;4877;6;2933;2185;1983;;;
2238;35i xDrive;306;240;AT;2012;2015;X6;6.7;1690;600;4877;6;2933;2145;1983;;;
2239;30d xDrive;245;210;AT;2012;2015;X6;7.5;1690;600;4877;6;2933;2150;1983;;;
2240;M50d xDrive;381;250;AT;2012;2015;X6;5.3;1690;600;4877;6;2933;2225;1983;;;
2241;50i xDrive;407;240;AT;2012;2015;X6;5.4;1690;600;4877;8;2933;2265;1983;;;
2242;30d xDrive;245;222;AT;2008;2012;X6;7.5;1699;600;4877;6;2933;2150;1983;;;
2243;xDrive35d;286;236;AT;2008;2012;X6;6.9;1699;600;4877;6;2933;2185;1983;;;
